Molecule,SMILES,CatalogID,MW,LOGP,Rotating_bonds,HB_acceptors,HB_donors,index_ID,fp_similarity,mol,mol_prepared
<rdkit.Chem.rdchem.Mol object at 0x169b8b760>,c1ccc(Nc2nc(N[C@H]3CC[C@H](Oc4cnccn4)CC3)nc3nc[nH]c23)cc1,s_27____12806124____10803818,402.5,2.752761947666667,6,8,3,1261,0.8085106382978723,<rdkit.Chem.rdchem.Mol object at 0x1754340b0>,<rdkit.Chem.rdchem.Mol object at 0x1754294d0>
<rdkit.Chem.rdchem.Mol object at 0x169b6f300>,c1ccc(Nc2nc(N[C@H]3C[C@@H](Oc4ccccc4)C3)nc3nc[nH]c23)cc1,s_27____12060302____10803818,372.4,3.5589239296666664,6,6,3,1193,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175435310>,<rdkit.Chem.rdchem.Mol object at 0x17542ace0>
<rdkit.Chem.rdchem.Mol object at 0x169bce030>,c1ccc(Nc2nc(NCCCOc3ccncc3)nc3nc[nH]c23)cc1,s_27____8925170____10803818,361.4,2.333282567,8,7,3,1366,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434190>,<rdkit.Chem.rdchem.Mol object at 0x17542ac70>
<rdkit.Chem.rdchem.Mol object at 0x169339a10>,c1ccc(Nc2nc(N[C@H]3C[C@@H](COc4ccccc4)C3)nc3nc[nH]c23)cc1,s_27____16536078____10803818,386.5,4.019524678333333,7,6,3,572,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434200>,<rdkit.Chem.rdchem.Mol object at 0x1754290e0>
<rdkit.Chem.rdchem.Mol object at 0x169b4a880>,COc1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____25521510____10803818,377.4,2.710109092333334,8,8,3,1116,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434270>,<rdkit.Chem.rdchem.Mol object at 0x17542ad50>
<rdkit.Chem.rdchem.Mol object at 0x169b48c10>,COc1ccc(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____1323026____10803818,390.4,3.3932837283333335,9,7,3,1088,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x1754342e0>,<rdkit.Chem.rdchem.Mol object at 0x17542adc0>
<rdkit.Chem.rdchem.Mol object at 0x169b32810>,COc1ccccc1OCC(C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____2087944____10803818,390.4,3.749899014,8,7,3,1053,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434350>,<rdkit.Chem.rdchem.Mol object at 0x17542ae30>
<rdkit.Chem.rdchem.Mol object at 0x169b6dcb0>,COc1ccccc1OCCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____3365314____10803818,390.4,3.3932837283333335,9,7,3,1169,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x1754343c0>,<rdkit.Chem.rdchem.Mol object at 0x17542aea0>
<rdkit.Chem.rdchem.Mol object at 0x15e42ab20>,COc1cc(OC)cc(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____6887428____10803818,420.5,3.2356124626666674,10,8,3,198,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434430>,<rdkit.Chem.rdchem.Mol object at 0x17542af10>
<rdkit.Chem.rdchem.Mol object at 0x15e42aea0>,c1ccc(Nc2nc(N[C@H]3CC[C@@H](Oc4ccccc4)CC3)nc3nc[nH]c23)cc1,s_27____23466166____10803818,400.5,4.593649271666667,6,6,3,202,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434510>,<rdkit.Chem.rdchem.Mol object at 0x175429380>
<rdkit.Chem.rdchem.Mol object at 0x169b6e030>,c1ccc(Nc2nc(NC3COc4ccccc4OC3)nc3nc[nH]c23)cc1,s_27____25523548____10803818,374.4,3.221566116,4,7,3,1173,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x1754345f0>,<rdkit.Chem.rdchem.Mol object at 0x17542af80>
<rdkit.Chem.rdchem.Mol object at 0x16931a1f0>,c1ccc(Nc2nc(N[C@H]3CCC[C@H]3Oc3ccccc3)nc3nc[nH]c23)cc1,s_27____25526428____10803818,386.5,4.4608955266666666,6,6,3,515,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434660>,<rdkit.Chem.rdchem.Mol object at 0x17542aff0>
<rdkit.Chem.rdchem.Mol object at 0x16939e730>,c1ccc(Nc2nc(NCCC3COc4ccccc4O3)nc3nc[nH]c23)cc1,s_27____11244338____10803818,388.4,3.281525855,6,7,3,783,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x1754346d0>,<rdkit.Chem.rdchem.Mol object at 0x17542b060>
<rdkit.Chem.rdchem.Mol object at 0x15e3e7220>,c1ccc(Nc2nc(NC3CCCCC3Oc3ccccc3)nc3nc[nH]c23)cc1,s_27____25526570____10803818,400.5,4.905464191666666,6,6,3,74,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434740>,<rdkit.Chem.rdchem.Mol object at 0x17542b0d0>
<rdkit.Chem.rdchem.Mol object at 0x16939ece0>,c1ccc(Nc2nc(NCC3COc4ccccc4O3)nc3nc[nH]c23)cc1,s_27____419562____10803818,374.4,3.221566116,5,7,3,789,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x1754347b0>,<rdkit.Chem.rdchem.Mol object at 0x17542b140>
<rdkit.Chem.rdchem.Mol object at 0x15e407140>,CC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)COc2ccccc2O1,s_27____12210936____10803818,388.4,3.5021427843333335,5,7,3,140,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434820>,<rdkit.Chem.rdchem.Mol object at 0x17542a9d0>
<rdkit.Chem.rdchem.Mol object at 0x169359540>,c1ccc(Nc2nc(NCCCOc3ccccc3)nc3nc[nH]c23)cc1,s_27____140438____10803818,360.4,3.5509549940000005,8,6,3,632,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434890>,<rdkit.Chem.rdchem.Mol object at 0x17542b300>
<rdkit.Chem.rdchem.Mol object at 0x15e4457e0>,c1ccc(Nc2nc(NCCCCOc3ccccc3)nc3nc[nH]c23)cc1,s_27____141186____10803818,374.4,4.068317665,9,6,3,244,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434900>,<rdkit.Chem.rdchem.Mol object at 0x17542b3e0>
<rdkit.Chem.rdchem.Mol object at 0x169b88890>,COc1ccc(OC(C)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____6107736____10803818,390.4,3.749899014,8,7,3,1213,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434970>,<rdkit.Chem.rdchem.Mol object at 0x17542a5e0>
<rdkit.Chem.rdchem.Mol object at 0x1693e6810>,CC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)COc1ccccc1,s_27____25541652____10803818,374.4,4.030278553333334,8,6,3,919,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x1754349e0>,<rdkit.Chem.rdchem.Mol object at 0x17542b450>
<rdkit.Chem.rdchem.Mol object at 0x16939f920>,C[C@H](CCOc1ccccc1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25526540____10803818,374.4,3.9675300186666664,8,6,3,803,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434a50>,<rdkit.Chem.rdchem.Mol object at 0x17542b4c0>
<rdkit.Chem.rdchem.Mol object at 0x15dc90740>,OC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)COc1ccccc1,s_27____654196____10803818,376.4,2.8606603130000003,8,7,4,5,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434ac0>,<rdkit.Chem.rdchem.Mol object at 0x17542b530>
<rdkit.Chem.rdchem.Mol object at 0x16933bca0>,CC(CCCOc1cccnc1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25557144____10803818,389.5,3.2672202626666667,9,7,3,607,0.7659574468085106,<rdkit.Chem.rdchem.Mol object at 0x175434b30>,<rdkit.Chem.rdchem.Mol object at 0x17542b5a0>
<rdkit.Chem.rdchem.Mol object at 0x15e469460>,Cc1ccc(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)nc1,s_27____25525190____10803818,375.4,3.4411614863333337,8,7,3,306,0.76,<rdkit.Chem.rdchem.Mol object at 0x175434ba0>,<rdkit.Chem.rdchem.Mol object at 0x17542b680>
<rdkit.Chem.rdchem.Mol object at 0x15e46ac70>,c1ccc(Nc2nc(N3CCC[C@H]3COc3ccccc3)nc3nc[nH]c23)cc1,s_27____10690756____10803818,386.5,4.591825523000001,6,6,2,332,0.7346938775510204,<rdkit.Chem.rdchem.Mol object at 0x175434c10>,<rdkit.Chem.rdchem.Mol object at 0x17542b6f0>
<rdkit.Chem.rdchem.Mol object at 0x169bcd000>,c1ccc(Nc2nc(N3CCC(COc4ccccc4)C3)nc3nc[nH]c23)cc1,s_27____8600894____10803818,386.5,4.192011401666667,6,6,2,1350,0.7346938775510204,<rdkit.Chem.rdchem.Mol object at 0x175434c80>,<rdkit.Chem.rdchem.Mol object at 0x17542b760>
<rdkit.Chem.rdchem.Mol object at 0x16939c7b0>,c1ccc(Nc2nc(N[C@H]3COC[C@H]3Oc3ccccc3)nc3nc[nH]c23)cc1,s_27____17070036____10803818,388.4,3.392028943333333,6,7,3,750,0.7346938775510204,<rdkit.Chem.rdchem.Mol object at 0x175434cf0>,<rdkit.Chem.rdchem.Mol object at 0x17542b7d0>
<rdkit.Chem.rdchem.Mol object at 0x15e4acba0>,c1ccc(Nc2nc(N3CCCC(COc4ccccc4)C3)nc3nc[nH]c23)cc1,s_27____19127738____10803818,400.5,4.636580066666667,6,6,2,428,0.7346938775510204,<rdkit.Chem.rdchem.Mol object at 0x175434d60>,<rdkit.Chem.rdchem.Mol object at 0x17542b840>
<rdkit.Chem.rdchem.Mol object at 0x16935b990>,c1ccc(Nc2nc(N3CCC(COc4cccnc4)CC3)nc3nc[nH]c23)cc1,s_27____25524408____10803818,401.5,3.3773509126666665,6,7,2,671,0.7346938775510204,<rdkit.Chem.rdchem.Mol object at 0x175434dd0>,<rdkit.Chem.rdchem.Mol object at 0x17542b8b0>
<rdkit.Chem.rdchem.Mol object at 0x169b30890>,c1ccc(Nc2nc(N3CCC[C@@H]3COc3ccccc3)nc3nc[nH]c23)cc1,s_27____17551962____10803818,386.5,4.591825523000001,6,6,2,1020,0.7346938775510204,<rdkit.Chem.rdchem.Mol object at 0x175434e40>,<rdkit.Chem.rdchem.Mol object at 0x17542b920>
<rdkit.Chem.rdchem.Mol object at 0x1693e6110>,Oc1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____25544004____10803818,362.4,3.1874299333333327,7,7,4,911,0.723404255319149,<rdkit.Chem.rdchem.Mol object at 0x175434eb0>,<rdkit.Chem.rdchem.Mol object at 0x17542b990>
<rdkit.Chem.rdchem.Mol object at 0x169358f20>,Cc1cccc(OCC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____1671936____10803818,374.4,4.420991668999999,7,6,3,625,0.72,<rdkit.Chem.rdchem.Mol object at 0x175434f20>,<rdkit.Chem.rdchem.Mol object at 0x17542b610>
<rdkit.Chem.rdchem.Mol object at 0x15e428d60>,Cc1ccc(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____2562700____10803818,374.4,4.064376383333333,8,6,3,167,0.72,<rdkit.Chem.rdchem.Mol object at 0x175434f90>,<rdkit.Chem.rdchem.Mol object at 0x17542ba00>
<rdkit.Chem.rdchem.Mol object at 0x16937f920>,Cc1ccccc1OC(C)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____6010504____10803818,374.4,4.420991668999999,7,6,3,735,0.72,<rdkit.Chem.rdchem.Mol object at 0x175435070>,<rdkit.Chem.rdchem.Mol object at 0x17542ba70>
<rdkit.Chem.rdchem.Mol object at 0x16933b4c0>,Cc1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)nc1,s_27____25522668____10803818,361.4,3.3812017473333333,7,7,3,599,0.72,<rdkit.Chem.rdchem.Mol object at 0x1754350e0>,<rdkit.Chem.rdchem.Mol object at 0x17542bae0>
<rdkit.Chem.rdchem.Mol object at 0x169b49bd0>,Cc1ccc(OC(C)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____6079216____10803818,374.4,4.420991668999999,7,6,3,1103,0.72,<rdkit.Chem.rdchem.Mol object at 0x175435000>,<rdkit.Chem.rdchem.Mol object at 0x17542bb50>
<rdkit.Chem.rdchem.Mol object at 0x16939ec00>,Cc1ccc(OCC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____2163278____10803818,374.4,4.420991668999999,7,6,3,788,0.72,<rdkit.Chem.rdchem.Mol object at 0x175435150>,<rdkit.Chem.rdchem.Mol object at 0x17542bc30>
<rdkit.Chem.rdchem.Mol object at 0x15e447290>,Cc1ccccc1OCC(C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1671930____10803818,374.4,4.420991668999999,7,6,3,272,0.72,<rdkit.Chem.rdchem.Mol object at 0x1754351c0>,<rdkit.Chem.rdchem.Mol object at 0x17542bca0>
<rdkit.Chem.rdchem.Mol object at 0x169b6cb30>,Cc1cc(C)cc(OCC(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)c1,s_27____25526476____10803818,388.5,4.934413058333334,7,6,3,1150,0.72,<rdkit.Chem.rdchem.Mol object at 0x175435230>,<rdkit.Chem.rdchem.Mol object at 0x17542bd80>
<rdkit.Chem.rdchem.Mol object at 0x15e4470d0>,Cc1cccc(C)c1OCC(C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____19505120____10803818,388.5,4.934413058333334,7,6,3,270,0.72,<rdkit.Chem.rdchem.Mol object at 0x1754352a0>,<rdkit.Chem.rdchem.Mol object at 0x17542bdf0>
<rdkit.Chem.rdchem.Mol object at 0x169bf40b0>,Clc1cncc(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)n1,s_27____25541468____10803818,396.8,2.5342895233333333,8,8,3,1400,0.7169811320754716,<rdkit.Chem.rdchem.Mol object at 0x175435380>,<rdkit.Chem.rdchem.Mol object at 0x17542bd10>
<rdkit.Chem.rdchem.Mol object at 0x169338040>,CC(COc1ccc(Cl)cc1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25545806____10803818,394.9,4.511614956,7,6,3,546,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x1754353f0>,<rdkit.Chem.rdchem.Mol object at 0x17542be60>
<rdkit.Chem.rdchem.Mol object at 0x169b337d0>,CC(COc1ccc(F)cc1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1199228____10803818,378.4,4.050272216,7,6,3,1069,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x175435460>,<rdkit.Chem.rdchem.Mol object at 0x17542bed0>
<rdkit.Chem.rdchem.Mol object at 0x15e48cf20>,C[C@@H](COc1c(F)cccc1F)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____11984638____10803818,396.4,4.192974152333333,7,6,3,367,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x1754354d0>,<rdkit.Chem.rdchem.Mol object at 0x17542bf40>
<rdkit.Chem.rdchem.Mol object at 0x15e4ac970>,CC(COc1cccc(F)c1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1671938____10803818,378.4,4.050272216,7,6,3,426,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x175435540>,<rdkit.Chem.rdchem.Mol object at 0x175429af0>
<rdkit.Chem.rdchem.Mol object at 0x169b8a960>,CC(COc1ccccc1Cl)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25541756____10803818,394.9,4.511614956,7,6,3,1247,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x1754355b0>,<rdkit.Chem.rdchem.Mol object at 0x1754292a0>
<rdkit.Chem.rdchem.Mol object at 0x16933b140>,CC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)Oc1ccc(Cl)cc1,s_27____6201730____10803818,394.9,4.511614956,7,6,3,595,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x175435620>,<rdkit.Chem.rdchem.Mol object at 0x17542bbc0>
<rdkit.Chem.rdchem.Mol object at 0x1693c4900>,Clc1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)nc1,s_27____7105934____10803818,381.8,3.4718250343333334,7,7,3,819,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x175435690>,<rdkit.Chem.rdchem.Mol object at 0x177c40120>
<rdkit.Chem.rdchem.Mol object at 0x15e48f610>,CC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)Oc1ccc(F)cc1,s_27____6079814____10803818,378.4,4.050272216,7,6,3,408,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x175435700>,<rdkit.Chem.rdchem.Mol object at 0x177c40190>
<rdkit.Chem.rdchem.Mol object at 0x169bcc660>,OC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)COc1ccc(F)cc1,s_27____1323120____10803818,394.4,3.0033622493333336,8,7,4,1340,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x175435770>,<rdkit.Chem.rdchem.Mol object at 0x177c40200>
<rdkit.Chem.rdchem.Mol object at 0x15e4055b0>,Fc1ccc(OCCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____2262016____10803818,378.4,3.693656930333333,8,6,3,110,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x1754357e0>,<rdkit.Chem.rdchem.Mol object at 0x177c40270>
<rdkit.Chem.rdchem.Mol object at 0x15e469540>,CC(COc1ccccc1F)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1671934____10803818,378.4,4.050272216,7,6,3,307,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x175435850>,<rdkit.Chem.rdchem.Mol object at 0x177c40350>
<rdkit.Chem.rdchem.Mol object at 0x169bcdf50>,CC(COc1ccc(F)cc1F)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____1671932____10803818,396.4,4.192974152333333,7,6,3,1365,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x1754358c0>,<rdkit.Chem.rdchem.Mol object at 0x177c403c0>
<rdkit.Chem.rdchem.Mol object at 0x169319b60>,CC(COc1cccc(Cl)c1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25545808____10803818,394.9,4.511614956,7,6,3,508,0.7058823529411765,<rdkit.Chem.rdchem.Mol object at 0x175435930>,<rdkit.Chem.rdchem.Mol object at 0x177c40430>
<rdkit.Chem.rdchem.Mol object at 0x16937ec70>,c1ccc(Nc2nc(NCc3ccc(OC4CCNC4)nc3)nc3nc[nH]c23)cc1,s_270166____16815796____17625750,402.5,2.1771951361452384,7,8,4,721,0.7037037037037037,<rdkit.Chem.rdchem.Mol object at 0x1754359a0>,<rdkit.Chem.rdchem.Mol object at 0x177c404a0>
<rdkit.Chem.rdchem.Mol object at 0x15e4ac890>,C=CCCCCC(O)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25524520____10803818,352.4,3.5702277293333324,10,6,4,425,0.7021276595744681,<rdkit.Chem.rdchem.Mol object at 0x175435a10>,<rdkit.Chem.rdchem.Mol object at 0x177c40510>
<rdkit.Chem.rdchem.Mol object at 0x15e4051c0>,c1ccc(Nc2nc(NC3COc4ccccc4C3)nc3nc[nH]c23)cc1,s_27____25523550____10803818,358.4,3.590650831333333,4,6,3,106,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435a80>,<rdkit.Chem.rdchem.Mol object at 0x177c40580>
<rdkit.Chem.rdchem.Mol object at 0x169b6c740>,c1ccc(Nc2nc(NC[C@H]3CCc4ccccc4O3)nc3nc[nH]c23)cc1,s_27____21415768____10803818,372.4,4.035219496333333,5,6,3,1146,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435af0>,<rdkit.Chem.rdchem.Mol object at 0x177c405f0>
<rdkit.Chem.rdchem.Mol object at 0x16935bae0>,c1ccc(Nc2nc(NCc3ccnc(OC4CCC4)c3)nc3nc[nH]c23)cc1,s_27____18539502____10803818,387.4,3.7006658043333336,7,7,3,672,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435b60>,<rdkit.Chem.rdchem.Mol object at 0x177c40660>
<rdkit.Chem.rdchem.Mol object at 0x1693c6960>,c1ccc(Nc2nc(NCc3ccc(OC4CCCC4)nc3)nc3nc[nH]c23)cc1,s_27____885670____10803818,401.5,4.145234469333333,7,7,3,854,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435bd0>,<rdkit.Chem.rdchem.Mol object at 0x177c402e0>
<rdkit.Chem.rdchem.Mol object at 0x169358120>,c1ccc(Nc2nc(N[C@H]3C[C@@]34CCOc3ccccc34)nc3nc[nH]c23)cc1,s_27____16013714____10803818,384.4,3.5580836849999997,4,6,3,611,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435c40>,<rdkit.Chem.rdchem.Mol object at 0x177c406d0>
<rdkit.Chem.rdchem.Mol object at 0x16937cf90>,CC(C)c1ccc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____802904____10803818,388.5,4.736004405666667,8,6,3,692,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435cb0>,<rdkit.Chem.rdchem.Mol object at 0x177c40740>
<rdkit.Chem.rdchem.Mol object at 0x15e469070>,c1ccc(Nc2nc(NCc3ccnc(OCC4CC4)c3)nc3nc[nH]c23)cc1,s_27____4509596____10803818,387.4,3.5711098760000004,8,7,3,302,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435d20>,<rdkit.Chem.rdchem.Mol object at 0x177c407b0>
<rdkit.Chem.rdchem.Mol object at 0x16937e3b0>,c1ccc(Nc2nc(NCc3ccc(OC4CCCCC4)nc3)nc3nc[nH]c23)cc1,s_27____2536028____10803818,415.5,4.589803134333334,7,7,3,713,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435d90>,<rdkit.Chem.rdchem.Mol object at 0x177c40820>
<rdkit.Chem.rdchem.Mol object at 0x1693c4f20>,CC(C)Oc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____803114____10803818,375.4,3.563915582,7,7,3,826,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435e00>,<rdkit.Chem.rdchem.Mol object at 0x177c40900>
<rdkit.Chem.rdchem.Mol object at 0x16931a9d0>,C[C@H]1c2ccccc2O[C@H]1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____13712244____10803818,372.4,3.9556236576666666,5,6,3,523,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435e70>,<rdkit.Chem.rdchem.Mol object at 0x177c40970>
<rdkit.Chem.rdchem.Mol object at 0x169b063b0>,CC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1COc2ccccc21,s_27____7794114____10803818,372.4,3.6074117346666665,5,6,3,981,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435ee0>,<rdkit.Chem.rdchem.Mol object at 0x177c409e0>
<rdkit.Chem.rdchem.Mol object at 0x15e3e4970>,CC(C)(C)Oc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____8376184____10803818,389.5,3.844492250333334,7,7,3,33,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435f50>,<rdkit.Chem.rdchem.Mol object at 0x177c40a50>
<rdkit.Chem.rdchem.Mol object at 0x16939dfc0>,CCCOc1ccc(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cn1,s_27____4146616____10803818,375.4,3.6698629523333337,8,7,3,775,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175435fc0>,<rdkit.Chem.rdchem.Mol object at 0x177c40ac0>
<rdkit.Chem.rdchem.Mol object at 0x1693c4190>,c1ccc(Nc2nc(NCCCc3ccc4c(c3)OCCO4)nc3nc[nH]c23)cc1,s_27____7048798____10803818,402.5,3.817781160666667,7,7,3,811,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175436030>,<rdkit.Chem.rdchem.Mol object at 0x177c40b30>
<rdkit.Chem.rdchem.Mol object at 0x169bcf220>,c1ccc(Nc2nc(NCCC3CCOc4ccccc43)nc3nc[nH]c23)cc1,s_27____14410912____10803818,386.5,3.960463583,6,6,3,1385,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x1754360a0>,<rdkit.Chem.rdchem.Mol object at 0x177c40ba0>
<rdkit.Chem.rdchem.Mol object at 0x169319d20>,CCOc1ccccc1CCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25525286____10803818,388.5,4.503785324333334,9,6,3,510,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175436110>,<rdkit.Chem.rdchem.Mol object at 0x177c40c10>
<rdkit.Chem.rdchem.Mol object at 0x15e4afd10>,CC(C)COc1ccc(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)cc1,s_27____4003554____10803818,402.5,4.946711880666667,9,6,3,478,0.6923076923076923,<rdkit.Chem.rdchem.Mol object at 0x175436180>,<rdkit.Chem.rdchem.Mol object at 0x177c40890>
<rdkit.Chem.rdchem.Mol object at 0x1693c5700>,CNc1nc(NCc2ccccc2OCC2CCCCC2)nc2nc[nH]c12,s_27____14946364____23832304,366.5,3.5608831199999997,7,6,3,835,0.68,<rdkit.Chem.rdchem.Mol object at 0x1754361f0>,<rdkit.Chem.rdchem.Mol object at 0x177c40c80>
<rdkit.Chem.rdchem.Mol object at 0x169b88970>,Fc1ccc(OCCN2CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)CC2)cc1,s_27____6894020____10803818,447.5,3.660503318333333,8,7,3,1214,0.6792452830188679,<rdkit.Chem.rdchem.Mol object at 0x175436260>,<rdkit.Chem.rdchem.Mol object at 0x177c40cf0>
<rdkit.Chem.rdchem.Mol object at 0x15e444510>,c1ccc(Nc2nc(NCC3COc4cscc4O3)nc3nc[nH]c23)cc1,s_27____25546064____10803818,380.4,3.0020080689999995,5,7,3,223,0.6792452830188679,<rdkit.Chem.rdchem.Mol object at 0x1754362d0>,<rdkit.Chem.rdchem.Mol object at 0x177c40d60>
<rdkit.Chem.rdchem.Mol object at 0x169bb34c0>,Clc1cncc(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)n1,s_27____25528582____10803818,382.8,2.4743297843333334,7,8,3,1323,0.6792452830188679,<rdkit.Chem.rdchem.Mol object at 0x175436340>,<rdkit.Chem.rdchem.Mol object at 0x177c40dd0>
<rdkit.Chem.rdchem.Mol object at 0x15e48d3f0>,CC(C)Oc1ccc2c(c1)CCC2Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____16976830____10803818,400.5,4.731354720333333,6,6,3,371,0.6666666666666666,<rdkit.Chem.rdchem.Mol object at 0x1754363b0>,<rdkit.Chem.rdchem.Mol object at 0x177c40e40>
<rdkit.Chem.rdchem.Mol object at 0x15e444f20>,CC(Nc1nc(Nc2ccccc2)c2[nH]cnc2n1)c1ccc2c(c1)OCCCO2,s_27____1671922____10803818,402.5,3.561086054333333,5,7,3,234,0.6666666666666666,<rdkit.Chem.rdchem.Mol object at 0x175436420>,<rdkit.Chem.rdchem.Mol object at 0x177c40f20>
