SMILES,CatalogID,MW,LOGP,Rotating_bonds,HB_acceptors,HB_donors,fp_similarity,ID,mol_prepared,aligned_mol,RMSD
CC1(C)CCCOC1CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____15075560____10803818,366.5,3.513037,6,6,3,0.612245,271,<rdkit.Chem.rdchem.Mol object at 0x177cd9e70>,<rdkit.Chem.rdchem.Mol object at 0x3313ec950>,4.748724641896458
CCO[C@@H]1CCCCC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____14787706____10803818,366.5,4.015816,6,6,3,0.612245,1203,<rdkit.Chem.rdchem.Mol object at 0x177cd9f50>,<rdkit.Chem.rdchem.Mol object at 0x3313ec9a0>,5.652977842908178
CCOC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCC1,s_27____17762726____10803818,366.5,3.879817,7,6,3,0.612245,115,<rdkit.Chem.rdchem.Mol object at 0x177cda030>,<rdkit.Chem.rdchem.Mol object at 0x3313ec4f0>,5.030478508782847
CC1(OCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCC1,s_27____13599068____10803818,352.4,3.435249,7,6,3,0.612245,1177,<rdkit.Chem.rdchem.Mol object at 0x177cda110>,<rdkit.Chem.rdchem.Mol object at 0x3313eca40>,5.2434552630636295
COC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCCC1,s_27____16919926____10803818,380.5,4.412147,6,6,3,0.612245,1178,<rdkit.Chem.rdchem.Mol object at 0x177cda1f0>,<rdkit.Chem.rdchem.Mol object at 0x3313ecb80>,5.215996155426204
CC1COCC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)O1,s_27____25523224____10803818,354.4,2.117772,6,7,3,0.612245,1182,<rdkit.Chem.rdchem.Mol object at 0x177cda2d0>,<rdkit.Chem.rdchem.Mol object at 0x3313ec900>,4.685655208425122
O[C@H]1[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)COC12CCC2,m_27____21000918____10803818,352.4,1.891779,4,7,4,0.612245,108,<rdkit.Chem.rdchem.Mol object at 0x177cda3b0>,<rdkit.Chem.rdchem.Mol object at 0x3313ecbd0>,5.0557662346944285
CN1CCC(C(C)(O)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25525338____10803818,381.5,1.984594,6,7,4,0.612245,1192,<rdkit.Chem.rdchem.Mol object at 0x177cda490>,<rdkit.Chem.rdchem.Mol object at 0x3313ecd60>,4.832833739413702
c1ccc(Nc2nc(N[C@H]3CC[C@@H](OC4CCCC4)C3)nc3[nH]cnc23)cc1,s_27____26263090____10803818,378.5,3.739963,6,6,3,0.612245,1194,<rdkit.Chem.rdchem.Mol object at 0x177cda570>,<rdkit.Chem.rdchem.Mol object at 0x3313ecc20>,5.163512026392483
CC1(C)OC2(CNc3nc(Nc4ccccc4)c4[nH]cnc4n3)CCC1CC2,s_27____20031114____10803818,378.5,3.667032,5,6,3,0.612245,1197,<rdkit.Chem.rdchem.Mol object at 0x177cda6c0>,<rdkit.Chem.rdchem.Mol object at 0x3313ece00>,5.057914479551838
CC1(C)CCC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)O1,s_27____25523896____10803818,352.4,3.022646,6,6,3,0.612245,1206,<rdkit.Chem.rdchem.Mol object at 0x177cda7a0>,<rdkit.Chem.rdchem.Mol object at 0x3313ec860>,4.911126592004953
CC(CC1CCCCO1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,m_27____25526212____10803818,352.4,3.186638,6,6,3,0.612245,118,<rdkit.Chem.rdchem.Mol object at 0x177cda880>,<rdkit.Chem.rdchem.Mol object at 0x3313ecb30>,4.589660630159559
CC1CC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC(C)O1,s_27____9876646____10803818,366.5,3.468497,6,6,3,0.612245,100,<rdkit.Chem.rdchem.Mol object at 0x177cda960>,<rdkit.Chem.rdchem.Mol object at 0x3313ecfe0>,5.18812507737015
COCC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)COC,s_27____25520938____10803818,356.4,2.19396,9,7,3,0.612245,1211,<rdkit.Chem.rdchem.Mol object at 0x177cdaa40>,<rdkit.Chem.rdchem.Mol object at 0x3313ec630>,5.005517158021448
c1ccc(Nc2nc(NCC3(CC4CC4)CCOCC3)nc3[nH]cnc23)cc1,s_27____25810066____10803818,378.5,3.359164,7,6,3,0.612245,95,<rdkit.Chem.rdchem.Mol object at 0x177cdab20>,<rdkit.Chem.rdchem.Mol object at 0x3313ed030>,5.144682855273095
CC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCOC1,s_27____25523762____10803818,352.4,3.011706,6,6,3,0.612245,94,<rdkit.Chem.rdchem.Mol object at 0x177cdac00>,<rdkit.Chem.rdchem.Mol object at 0x3313ecc70>,4.98977424163417
COC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCOCC1,s_27____20762476____10803818,382.5,2.562101,7,7,3,0.612245,1217,<rdkit.Chem.rdchem.Mol object at 0x177cdace0>,<rdkit.Chem.rdchem.Mol object at 0x3313ed1c0>,4.864838683386722
CC(C)(C)C(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)OCCO,s_27____15111506____10803818,370.5,2.791939,9,7,4,0.612245,1233,<rdkit.Chem.rdchem.Mol object at 0x177cdadc0>,<rdkit.Chem.rdchem.Mol object at 0x3313ece50>,5.017357946124727
OCCN(CC1CCCCC1)c1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25457226____10803818,366.5,3.906393,7,6,3,0.612245,1235,<rdkit.Chem.rdchem.Mol object at 0x177cdaea0>,<rdkit.Chem.rdchem.Mol object at 0x3313ed300>,4.61638739018314
CO[C@H]1[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)COC1(C)C,m_27____18799958____10803818,354.4,2.398156,5,7,3,0.612245,87,<rdkit.Chem.rdchem.Mol object at 0x177cdaf80>,<rdkit.Chem.rdchem.Mol object at 0x3313ecea0>,5.169486988836943
CCOC1CCC(C(C)Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,m_27____25526274____10803818,380.5,3.99102,7,6,3,0.612245,116,<rdkit.Chem.rdchem.Mol object at 0x177cdb060>,<rdkit.Chem.rdchem.Mol object at 0x3313ed440>,5.0038538043574645
CC1(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCOCC1,s_27____25523686____10803818,352.4,2.935395,6,6,3,0.612245,120,<rdkit.Chem.rdchem.Mol object at 0x177cdb140>,<rdkit.Chem.rdchem.Mol object at 0x3313ed170>,5.214356374308463
c1ccc(Nc2nc(NCC3CCC4COCCC4O3)nc3[nH]cnc23)cc1,s_27____25521532____10803818,380.5,2.271283,5,7,3,0.612245,157,<rdkit.Chem.rdchem.Mol object at 0x177cdb220>,<rdkit.Chem.rdchem.Mol object at 0x3313ed4e0>,5.166455321665066
CCC(CC)C1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____8366568____10803818,380.5,4.001339,7,6,3,0.612245,1147,<rdkit.Chem.rdchem.Mol object at 0x177cdb300>,<rdkit.Chem.rdchem.Mol object at 0x3313ed670>,5.48205315892221
