ID,SMILES_Prepared,Molecule_Prepared,SMILES,CatalogID,MW,LOGP,Rotating_bonds,HB_acceptors,HB_donors,index_ID,fp_similarity,aligned_mol,RMSD
,CC(C)OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC(C)(C)C1,<rdkit.Chem.rdchem.Mol object at 0x1648f1d20>,CC(C)OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC(C)(C)C1,s_27____25521058____10803818,380.5,3.994321250666666,7,6,3,643,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82340>,5.0409870826550955
,C[C@H](COCC1CCCCC1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x1648f1e00>,CC(COCC1CCCCC1)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____13163102____10803818,380.5,4.330828432666667,8,6,3,627,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82ea0>,4.6638288637152066
,CC(C)(C)O[C@H]1CCC[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,<rdkit.Chem.rdchem.Mol object at 0x1648f1ee0>,CC(C)(C)OC1CCCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____25530370____10803818,380.5,3.883789797999999,6,6,3,628,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82420>,6.315627187115215
,CCC(CC)[C@@H](CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)OC,<rdkit.Chem.rdchem.Mol object at 0x1648f1fc0>,CCC(CC)C(CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)OC,s_27____7634774____10803818,368.5,4.053137454666666,10,6,3,636,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c821f0>,4.785004850950285
,c1ccc(Nc2nc(N[C@H]3CC[C@H](OC4CCCC4)CC3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f20a0>,c1ccc(Nc2nc(N[C@H]3CC[C@H](OC4CCCC4)CC3)nc3nc[nH]c23)cc1,s_27____25525630____10803818,392.5,4.257326022999999,6,6,3,557,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82180>,5.819702326807329
,CC1([C@@H]2C[C@H]2Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x1648f21f0>,CC1([C@@H]2C[C@H]2Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCOCC1,s_27____25541396____10803818,364.5,2.8866015613333325,5,6,3,559,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82110>,4.965536483712294
,CC(C)(C)O[C@@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,<rdkit.Chem.rdchem.Mol object at 0x1648f22d0>,CC(C)(C)O[C@@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____22842088____10803818,366.5,3.439221133,6,6,3,521,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82260>,5.322904076850442
,c1ccc(Nc2nc(NC[C@H]3C[C@H]4O[C@@H]3[C@@H]3C[C@@H]34)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f23b0>,c1ccc(Nc2nc(NC[C@H]3C[C@H]4O[C@@H]3[C@@H]3C[C@@H]34)nc3nc[nH]c23)cc1,s_27____15416626____10803818,348.4,2.212703246666666,5,6,3,556,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81fc0>,4.923488016892879
,CC1(C)CC(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC(C)(C)O1,<rdkit.Chem.rdchem.Mol object at 0x1648f2500>,CC1(C)CC(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC(C)(C)O1,s_27____14650434____10803818,380.5,3.663035879,5,6,3,333,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81f50>,4.764577300519572
,CC(C)(O)CN1CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x1648f25e0>,CC(C)(O)CN1CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____7343562____10803818,381.5,1.880801455999999,6,7,4,1353,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82030>,6.051446616568167
,CC(C)CCOCCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x1648f26c0>,CC(C)CCOCCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____14244380____10803818,354.5,3.470847989666666,10,6,3,399,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c820a0>,4.966350135592636
,c1ccc(Nc2nc(N[C@H]3CC[C@@H](OC4CCOCC4)C3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f27a0>,c1ccc(Nc2nc(N[C@H]3CC[C@@H](OC4CCOCC4)C3)nc3nc[nH]c23)cc1,s_27____25810140____10803818,394.5,2.346447581666665,6,7,3,1354,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81e70>,5.7065465059419775
,CC[C@]12CC[C@](Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)(CO1)C2,<rdkit.Chem.rdchem.Mol object at 0x1648f28f0>,CCC12CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)(CO1)C2,m_27____19140552____10803818,350.4,2.9406043190000006,5,6,3,393,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81d90>,5.115983806554921
,COCC[C@H]1CCC[C@@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x1648f29d0>,COCC[C@H]1CCC[C@@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25526276____10803818,352.4,3.217636893,7,6,3,389,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81e00>,5.31642905597914
,c1ccc(Nc2nc(N[C@H]3CC[C@H](OC4CCC4)CC3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f2ab0>,c1ccc(Nc2nc(NC3CCC(OC4CCC4)CC3)nc3nc[nH]c23)cc1,s_27____25810276____10803818,378.5,3.812757358,6,6,3,1369,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81cb0>,5.288776230470533
,c1ccc(Nc2nc(N[C@H]3C[C@@H]3C3CCOCC3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f2b90>,c1ccc(Nc2nc(N[C@H]3C[C@@H]3C3CCOCC3)nc3nc[nH]c23)cc1,s_27____12640862____10803818,350.4,2.5865544413333335,5,6,3,1375,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81bd0>,4.741005624878899
,COCC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCC1,<rdkit.Chem.rdchem.Mol object at 0x1648f2c70>,COCC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCC1,s_27____25809956____10803818,380.5,4.146153778333332,7,6,3,344,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c827a0>,5.1629533088259
,CC1(C)COC[C@]1(O)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x1648f2d50>,CC1(C)COCC1(O)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523208____10803818,354.4,1.9535138493333335,5,7,4,1396,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c829d0>,4.475609942903222
,c1ccc(Nc2nc(N[C@H]3CC[C@H](OC4CC4)CC3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f2e30>,c1ccc(Nc2nc(N[C@H]3CC[C@H](OC4CC4)CC3)nc3nc[nH]c23)cc1,s_27____26083236____10803818,364.5,3.368188693,6,6,3,1398,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c828f0>,5.049401464638006
,CCCCOC[C@H](O)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x1648f2f10>,CCCCOCC(O)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523370____10803818,356.4,2.4935342123333326,10,7,4,1332,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c826c0>,4.948847051733407
,COC[C@]12C[C@](Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)(CO1)C2,<rdkit.Chem.rdchem.Mol object at 0x1648f2ff0>,COCC12CC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)(CO1)C2,s_27____19885886____10803818,352.4,1.4969357899999998,6,7,3,328,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82810>,5.235467220638936
,c1ccc(Nc2nc(N[C@]34CCCCC[C@@H]3OCC4)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f30d0>,c1ccc(Nc2nc(NC34CCCCCC3OCC4)nc3nc[nH]c23)cc1,s_27____25557122____10803818,364.5,3.4712112506666672,4,6,3,1401,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c825e0>,4.904689182791315
,c1ccc(Nc2nc(NC[C@H]3C[C@H]4COC[C@@H](C3)C4)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f31b0>,c1ccc(Nc2nc(NC[C@H]3C[C@H]4COC[C@@H](C3)C4)nc3nc[nH]c23)cc1,m_27____25523998____10803818,364.5,2.9795209079999996,5,6,3,323,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82570>,4.789125932817975
,COC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCC1,<rdkit.Chem.rdchem.Mol object at 0x1648f3300>,COC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCC1,s_27____13443312____10803818,366.5,3.9675780499999993,6,6,3,320,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82730>,5.307173142895887
,c1ccc(Nc2nc(NC[C@H]3COC4(CCC4)CO3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f33e0>,c1ccc(Nc2nc(NCC3COC4(CCC4)CO3)nc3nc[nH]c23)cc1,s_27____25523400____10803818,366.4,2.475138673333334,5,7,3,318,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82500>,4.925697901175804
,CCCO[C@@H]1CCCC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x1648f34c0>,CCCO[C@@H]1CCCC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____15757138____10803818,366.5,4.093769426000001,7,6,3,314,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82f10>,5.990613150051826
,CC(C)[C@@H]1OCC[C@H]1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x1648f35a0>,CC(C)C1OCCC1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____9353730____10803818,352.4,3.1697908009999995,6,6,3,305,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c823b0>,4.6448315963988405
,c1ccc(Nc2nc(NCC[C@H]3COCC4(CCC4)O3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f3680>,c1ccc(Nc2nc(NCCC3COCC4(CCC4)O3)nc3nc[nH]c23)cc1,s_27____25523972____10803818,380.5,2.5350984123333324,6,7,3,294,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82650>,4.974147709620673
,c1ccc(Nc2nc(NCCCOCC3CCC3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f3760>,c1ccc(Nc2nc(NCCCOCC3CCC3)nc3nc[nH]c23)cc1,s_27____25523614____10803818,352.4,3.085075817,9,6,3,1405,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82f80>,4.873413629202467
,CC(C)(C)O[C@H]1C[C@H](CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,<rdkit.Chem.rdchem.Mol object at 0x1648f3840>,CC(C)(C)O[C@H]1C[C@H](CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____25543526____10803818,380.5,3.7490741456666665,8,6,3,431,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82490>,5.049596252343667
,c1ccc(Nc2nc(NC[C@H]3OCCOC34CCC4)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f3920>,c1ccc(Nc2nc(NCC3OCCOC34CCC4)nc3nc[nH]c23)cc1,s_27____21209474____10803818,366.4,2.475138673333334,5,7,3,1352,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c82ff0>,4.964090259193207
,c1ccc(Nc2nc(NC[C@H]3C[C@]4(CCCO4)C3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x17f09eab0>,c1ccc(Nc2nc(NCC3CC4(CCCO4)C3)nc3nc[nH]c23)cc1,s_27____25523260____10803818,350.4,2.658065743333334,5,6,3,1347,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c830d0>,4.306552511802272
,c1ccc(Nc2nc(NCCCOCC3CCOCC3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x17f09e810>,c1ccc(Nc2nc(NCCCOCC3CCOCC3)nc3nc[nH]c23)cc1,s_27____5506460____10803818,382.5,2.2817167236666664,9,7,3,441,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c83060>,5.148688874290876
,CC1(C)CC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC(C)(C)O1,<rdkit.Chem.rdchem.Mol object at 0x17f09e8f0>,CC1(C)CC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC(C)(C)O1,s_27____25521164____10803818,394.5,4.029650814,6,6,3,1335,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c80d60>,4.871997294800278
,O[C@@H](CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x17ebda340>,OC(CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCOCC1,s_27____25522592____10803818,368.4,1.6983572899999997,7,7,4,543,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c80dd0>,5.499378893005159
,c1ccc(Nc2nc(NC[C@H]3CCC[C@@]4(CCOC4)O3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x17ebda420>,c1ccc(Nc2nc(NCC3CCCC4(CCOC4)O3)nc3nc[nH]c23)cc1,s_27____14051036____10803818,380.5,2.5350984123333324,5,7,3,530,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c80f20>,4.782696427779299
,CC(C)(C)OC[C@H](O)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x17ebda0a0>,CC(C)(C)OCC(O)CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523000____10803818,356.4,2.223594845333334,8,7,4,529,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c80e40>,4.600306342234467
,C[C@@](O)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)[C@@H]1CCCOC1,<rdkit.Chem.rdchem.Mol object at 0x1648f3a00>,CC(O)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCOC1,s_27____16718264____10803818,368.4,1.9605309463333336,6,7,4,685,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c80f90>,5.01947444654564
,c1ccc(Nc2nc(NC[C@@H]3COC4(CCC4)C3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f3ae0>,c1ccc(Nc2nc(NCC3COC4(CCC4)C3)nc3nc[nH]c23)cc1,m_27____25524420____10803818,350.4,2.699622470333334,5,6,3,516,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c80eb0>,5.045405683900609
,COCCC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x1648f3bc0>,COCCC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCC1,s_27____8993146____10803818,380.5,3.990246318333333,8,6,3,512,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c810e0>,5.036010296347724
,c1ccc(Nc2nc(NC3CCC4(CCOCC4)CC3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f3ca0>,c1ccc(Nc2nc(NC3CCC4(CCOCC4)CC3)nc3nc[nH]c23)cc1,s_27____6815876____10803818,378.5,3.4107660649999993,4,6,3,1339,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81070>,5.156560867988635
,c1ccc(Nc2nc(NCC[C@@H]3COC4(CCC4)CO3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f3d80>,c1ccc(Nc2nc(NCCC3COC4(CCC4)CO3)nc3nc[nH]c23)cc1,s_27____25521666____10803818,380.5,2.5350984123333324,6,7,3,505,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81000>,4.842484849123698
,c1ccc(Nc2nc(NCCOC[C@H]3CCCO3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f3e60>,c1ccc(Nc2nc(NCCOCC3CCCO3)nc3nc[nH]c23)cc1,s_27____4969524____10803818,354.4,2.2185591680000005,8,7,3,498,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81230>,4.9703649799962015
,c1ccc(Nc2nc(N[C@H]3CC[C@H](OC[C@H]4CCCO4)CC3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648f3f40>,c1ccc(Nc2nc(NC3CCC(OCC4CCCO4)CC3)nc3nc[nH]c23)cc1,s_27____25524010____10803818,408.5,3.3212131846666657,7,7,3,496,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c811c0>,6.2499272415857225
,CC1(C)C[C@@H](CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,<rdkit.Chem.rdchem.Mol object at 0x164838120>,CC1(C)CC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____25521454____10803818,366.5,3.3324991209999997,6,6,3,495,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81380>,4.776984504137978
,CC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)COC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x164838200>,CC(C)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)COC(C)(C)C,s_27____25541566____10803818,368.5,3.8855646686666656,8,6,3,493,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81150>,5.205496106205363
,c1ccc(Nc2nc(NCCOC3CCCCC3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x1648382e0>,c1ccc(Nc2nc(NCCOC3CCCCC3)nc3nc[nH]c23)cc1,s_27____1161172____10803818,352.4,3.599240671333334,7,6,3,1342,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c812a0>,4.544319721575672
,C[C@@H]1CCCC[C@H]1OCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x1648383c0>,CC1CCCCC1OCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____772112____10803818,366.5,3.964213497666667,7,6,3,484,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c822d0>,4.847244671602982
,CN(CC[C@H](O)C(C)(C)C)c1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x1648384a0>,CN(CCC(O)C(C)(C)C)c1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523196____10803818,354.5,3.5341402023333335,7,6,3,479,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81310>,4.437297064060393
,CC(C)(C)[C@H]1C[C@@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,<rdkit.Chem.rdchem.Mol object at 0x164838580>,CC(C)(C)C1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____7944786____10803818,366.5,3.490202840333333,5,6,3,470,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c813f0>,5.228879322420642
,C[C@]12CC[C@](Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)(CC1)CO2,<rdkit.Chem.rdchem.Mol object at 0x164838660>,CC12CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)(CC1)CO2,m_27____25557544____10803818,350.4,2.9354445950000008,4,6,3,452,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81540>,4.948290814750073
,CC1(C)OCCC[C@@H]1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x164838740>,CC1(C)OCCCC1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523864____10803818,352.4,3.007440912999999,5,6,3,443,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81460>,4.571715234472293
,CO[C@H](CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x164838820>,COC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCCC1,s_27____21594584____10803818,380.5,4.340635412999999,8,6,3,680,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c814d0>,5.032402833101831
,c1ccc(Nc2nc(NCC3(C4CC4)CCOCC3)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x164838900>,c1ccc(Nc2nc(NCC3(C4CC4)CCOCC3)nc3nc[nH]c23)cc1,s_27____25541460____10803818,364.5,2.914595201666666,6,6,3,1138,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c815b0>,4.979737751466713
,CC(C)(C)O[C@@H]1CC[C@H]1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,<rdkit.Chem.rdchem.Mol object at 0x1648389e0>,CC(C)(C)O[C@@H]1CC[C@H]1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25541658____10803818,366.5,3.424015937666666,7,6,3,689,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81700>,4.702661552332039
,CC(C)(C)[C@@H](CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)OCCO,<rdkit.Chem.rdchem.Mol object at 0x164838ac0>,CC(C)(C)C(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)OCCO,s_27____15111506____10803818,370.5,2.7919392236666662,9,7,4,1233,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81770>,4.88622211209924
,c1ccc(Nc2nc(NC[C@H]3OC[C@H]4CC[C@@H]3C4)nc3[nH]cnc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x164838ba0>,c1ccc(Nc2nc(NC[C@H]3OC[C@H]4CC[C@@H]3C4)nc3nc[nH]c23)cc1,s_27____25524370____10803818,350.4,2.9763230913333336,5,6,3,1009,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81620>,4.867660744140189
,CN1CCC([C@@](C)(O)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x164838cf0>,CN1CCC(C(C)(O)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____25525338____10803818,381.5,1.9845942499999991,6,7,4,1192,0.2545454545454545,<rdkit.Chem.rdchem.Mol object at 0x174c81a10>,4.91517410928583
