SMILES,CatalogID,MW,LOGP,Rotating_bonds,HB_acceptors,HB_donors,fp_similarity,ID,mol_prepared,aligned_mol,RMSD
c1ccc(Nc2nc(NCC3CCOC4(CCCC4)C3)nc3[nH]cnc23)cc1,s_27____25521662____10803818,378.5,3.547203,5,6,3,0.612245,801,<rdkit.Chem.rdchem.Mol object at 0x31512daf0>,<rdkit.Chem.rdchem.Mol object at 0x31517a340>,5.194215894037059
CC1CCCCC1OCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____772112____10803818,366.5,3.964213,7,6,3,0.612245,484,<rdkit.Chem.rdchem.Mol object at 0x31512dbd0>,<rdkit.Chem.rdchem.Mol object at 0x31517a1b0>,4.812228226384212
COCCC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCC1,s_27____8993146____10803818,380.5,3.990246,8,6,3,0.612245,512,<rdkit.Chem.rdchem.Mol object at 0x31512dcb0>,<rdkit.Chem.rdchem.Mol object at 0x31517a610>,4.944510710858966
CC1CCN(CC(O)CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____4509354____10803818,381.5,2.37264,7,7,4,0.612245,799,<rdkit.Chem.rdchem.Mol object at 0x31512dd90>,<rdkit.Chem.rdchem.Mol object at 0x31517a660>,5.113937111052917
OCCCN1CCC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____23046672____10803818,367.5,1.24361,7,7,4,0.612245,796,<rdkit.Chem.rdchem.Mol object at 0x31512de70>,<rdkit.Chem.rdchem.Mol object at 0x3150ce250>,5.521145121560084
CC1(C)CCCC(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)O1,s_27____25521076____10803818,366.5,3.467215,6,6,3,0.612245,795,<rdkit.Chem.rdchem.Mol object at 0x31512df50>,<rdkit.Chem.rdchem.Mol object at 0x31517a5c0>,4.9748472053765145
c1ccc(Nc2nc(NCCC3COC4(CCC4)CO3)nc3[nH]cnc23)cc1,s_27____25521666____10803818,380.5,2.535098,6,7,3,0.612245,505,<rdkit.Chem.rdchem.Mol object at 0x31512e030>,<rdkit.Chem.rdchem.Mol object at 0x31517a3e0>,4.803070929620944
O[C@@H]1CCN(CCCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____16789782____10803818,353.4,1.18365,7,7,4,0.612245,790,<rdkit.Chem.rdchem.Mol object at 0x31512e110>,<rdkit.Chem.rdchem.Mol object at 0x31517a750>,4.834745663752688
CC(C)(C)C1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____7944786____10803818,366.5,3.490203,5,6,3,0.612245,470,<rdkit.Chem.rdchem.Mol object at 0x31512e1f0>,<rdkit.Chem.rdchem.Mol object at 0x31517a4d0>,5.134628135865581
c1ccc(Nc2nc(NC[C@H]3CC[C@@H](C4CC4)O3)nc3[nH]cnc23)cc1,s_27____13467706____10803818,350.4,3.105879,6,6,3,0.612245,744,<rdkit.Chem.rdchem.Mol object at 0x31512e2d0>,<rdkit.Chem.rdchem.Mol object at 0x31517a390>,4.1895292090175404
COC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCCCCC1,s_27____13443312____10803818,366.5,3.967578,6,6,3,0.612245,320,<rdkit.Chem.rdchem.Mol object at 0x31512e3b0>,<rdkit.Chem.rdchem.Mol object at 0x31517a8e0>,5.160969218970383
CC(C)(C)COCCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523476____10803818,354.5,3.482234,9,6,3,0.612245,656,<rdkit.Chem.rdchem.Mol object at 0x31512e490>,<rdkit.Chem.rdchem.Mol object at 0x3151790d0>,4.8396280932458255
CC(C)(C)O[C@@H]1CC[C@H]1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25541658____10803818,366.5,3.424016,7,6,3,0.612245,689,<rdkit.Chem.rdchem.Mol object at 0x31512e570>,<rdkit.Chem.rdchem.Mol object at 0x31517aa20>,4.676542664184897
c1ccc(Nc2nc(NCCCOCC3CCOCC3)nc3[nH]cnc23)cc1,s_27____5506460____10803818,382.5,2.281717,9,7,3,0.612245,441,<rdkit.Chem.rdchem.Mol object at 0x31512e650>,<rdkit.Chem.rdchem.Mol object at 0x31517a890>,5.1025339934330525
CC(C)(C)O[C@@H]1CCC[C@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____22841984____10803818,366.5,3.82383,6,6,3,0.612245,853,<rdkit.Chem.rdchem.Mol object at 0x31512e730>,<rdkit.Chem.rdchem.Mol object at 0x31517aac0>,5.1311860688444195
COC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)CC1CCCCC1,s_27____21594584____10803818,380.5,4.340635,8,6,3,0.612245,680,<rdkit.Chem.rdchem.Mol object at 0x31512e810>,<rdkit.Chem.rdchem.Mol object at 0x31517a700>,5.061942968653559
c1ccc(Nc2nc(NC3COC4(CCOCC4)C3)nc3[nH]cnc23)cc1,s_27____25521160____10803818,366.4,1.633127,4,7,3,0.612245,678,<rdkit.Chem.rdchem.Mol object at 0x31512e8f0>,<rdkit.Chem.rdchem.Mol object at 0x31517abb0>,5.062186758400412
c1ccc(Nc2nc(NCCC3CC4(CCC4)CCO3)nc3[nH]cnc23)cc1,s_27____25522912____10803818,378.5,3.337972,6,6,3,0.612245,673,<rdkit.Chem.rdchem.Mol object at 0x31512e9d0>,<rdkit.Chem.rdchem.Mol object at 0x31517aca0>,5.17555208938259
CC(C)CC1CC(Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCO1,s_27____8333290____10803818,366.5,3.478817,6,6,3,0.612245,586,<rdkit.Chem.rdchem.Mol object at 0x31512eab0>,<rdkit.Chem.rdchem.Mol object at 0x31517ab60>,5.351556167624911
CCOC1(CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC1,s_27____25523282____10803818,352.4,3.05064,8,6,3,0.612245,593,<rdkit.Chem.rdchem.Mol object at 0x31512eb90>,<rdkit.Chem.rdchem.Mol object at 0x31517ac00>,5.0195186139349275
C[C@@H](CCOC(C)(C)C)Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25526472____10803818,354.5,3.330465,8,6,3,0.612245,668,<rdkit.Chem.rdchem.Mol object at 0x31512ec70>,<rdkit.Chem.rdchem.Mol object at 0x31517ae30>,4.647805115425952
COCC[C@H]1CCC[C@@H]1Nc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25526276____10803818,352.4,3.217637,7,6,3,0.612245,389,<rdkit.Chem.rdchem.Mol object at 0x31512ed50>,<rdkit.Chem.rdchem.Mol object at 0x31517ac50>,5.68386801091514
CC(C)CCO[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC1,s_27____12222502____10803818,394.5,4.513542,8,6,3,0.612245,663,<rdkit.Chem.rdchem.Mol object at 0x31512ee30>,<rdkit.Chem.rdchem.Mol object at 0x31517af70>,7.149622655959988
c1ccc(Nc2nc(NCC3CCC4(CCCCCC4)O3)nc3[nH]cnc23)cc1,s_27____13458816____10803818,392.5,4.433143,5,6,3,0.612245,660,<rdkit.Chem.rdchem.Mol object at 0x31512ef10>,<rdkit.Chem.rdchem.Mol object at 0x31517ad40>,5.1237318295849805
CCC12CCC(Nc3nc(Nc4ccccc4)c4[nH]cnc4n3)(CO1)C2,m_27____19140552____10803818,350.4,2.940604,5,6,3,0.612245,393,<rdkit.Chem.rdchem.Mol object at 0x31512eff0>,<rdkit.Chem.rdchem.Mol object at 0x31517ab10>,5.324120769091105
c1ccc(Nc2nc(NCCCOC3CCCCC3)nc3[nH]cnc23)cc1,s_27____131175____10803818,366.5,3.6592,8,6,3,0.612245,650,<rdkit.Chem.rdchem.Mol object at 0x31512f0d0>,<rdkit.Chem.rdchem.Mol object at 0x31517b010>,4.93670529575151
CC1(C)OCCCC1CNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____25523864____10803818,352.4,3.007441,5,6,3,0.612245,443,<rdkit.Chem.rdchem.Mol object at 0x31512f1b0>,<rdkit.Chem.rdchem.Mol object at 0x31517b100>,4.608129139415214
CC(O)(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCCO1,s_27____16718198____10803818,368.4,2.360345,6,7,4,0.612245,600,<rdkit.Chem.rdchem.Mol object at 0x31512f290>,<rdkit.Chem.rdchem.Mol object at 0x31517b060>,5.206182809535592
CC(C)CCOCCCNc1nc(Nc2ccccc2)c2[nH]cnc2n1,s_27____14244380____10803818,354.5,3.470848,10,6,3,0.612245,399,<rdkit.Chem.rdchem.Mol object at 0x31512f370>,<rdkit.Chem.rdchem.Mol object at 0x31517b240>,5.1289853988007055
CCOC(CNc1nc(Nc2ccccc2)c2[nH]cnc2n1)C1CCCOC1,s_27____21593556____10803818,382.5,2.679889,8,7,3,0.612245,645,<rdkit.Chem.rdchem.Mol object at 0x31512f450>,<rdkit.Chem.rdchem.Mol object at 0x31517b2e0>,4.9399055686888955
c1ccc(Nc2nc(NCCCC3CCCCO3)nc3[nH]cnc23)cc1,s_27____8767248____10803818,352.4,3.287426,7,6,3,0.612245,644,<rdkit.Chem.rdchem.Mol object at 0x31512f530>,<rdkit.Chem.rdchem.Mol object at 0x3037bad90>,4.697757384806372
CC(C)(C)O[C@H]1C[C@H](CCNc2nc(Nc3ccccc3)c3[nH]cnc3n2)C1,s_27____25543526____10803818,380.5,3.749074,8,6,3,0.612245,431,<rdkit.Chem.rdchem.Mol object at 0x31512f610>,<rdkit.Chem.rdchem.Mol object at 0x31517b380>,5.154500963475694
c1ccc(Nc2nc(NCC3CCCC34CCOCC4)nc3[nH]cnc23)cc1,s_27____13598224____10803818,378.5,3.28121,5,6,3,0.612245,602,<rdkit.Chem.rdchem.Mol object at 0x31512f6f0>,<rdkit.Chem.rdchem.Mol object at 0x31517b600>,4.793288998443294
CC(C)OC1(CNc2nc(Nc3ccccc3)c3[nH]cnc3n2)CC(C)(C)C1,s_27____25521058____10803818,380.5,3.994321,7,6,3,0.612245,643,<rdkit.Chem.rdchem.Mol object at 0x31512f7d0>,<rdkit.Chem.rdchem.Mol object at 0x31517b650>,4.848088623752437
CCC(CC)C(CCNc1nc(Nc2ccccc2)c2[nH]cnc2n1)OC,s_27____7634774____10803818,368.5,4.053137,10,6,3,0.612245,636,<rdkit.Chem.rdchem.Mol object at 0x31512f8b0>,<rdkit.Chem.rdchem.Mol object at 0x31517b6f0>,4.786009078847343
